_step,eval/episode_terminal_reward,run_id,run_name
293186,26.055142133093437,e6ug4o89,lyric-sweep-4
301134,24.252733925896912,e6ug4o89,lyric-sweep-4
308989,19.184197295937555,e6ug4o89,lyric-sweep-4
316779,23.382377415150273,e6ug4o89,lyric-sweep-4
324555,27.305962784302977,e6ug4o89,lyric-sweep-4
332383,30.361179679823444,e6ug4o89,lyric-sweep-4
340135,28.039661189754714,e6ug4o89,lyric-sweep-4
347952,27.184114857864348,e6ug4o89,lyric-sweep-4
355729,25.50397124626674,e6ug4o89,lyric-sweep-4
363395,32.10884111238992,e6ug4o89,lyric-sweep-4
371092,30.578103633065133,e6ug4o89,lyric-sweep-4
378706,32.48018877980046,e6ug4o89,lyric-sweep-4
386220,30.755989162198706,e6ug4o89,lyric-sweep-4
393689,27.016322572872685,e6ug4o89,lyric-sweep-4
401244,25.033377358258136,e6ug4o89,lyric-sweep-4
408740,32.663157568459816,e6ug4o89,lyric-sweep-4
416415,28.665914474937573,e6ug4o89,lyric-sweep-4
423997,27.371082558811445,e6ug4o89,lyric-sweep-4
431652,30.837577864213834,e6ug4o89,lyric-sweep-4
439233,32.90604936376237,e6ug4o89,lyric-sweep-4
446885,31.2772600523114,e6ug4o89,lyric-sweep-4
454417,28.011226737816703,e6ug4o89,lyric-sweep-4
462019,35.801618149617994,e6ug4o89,lyric-sweep-4
469533,32.12460599015233,e6ug4o89,lyric-sweep-4
477248,34.05941678141317,e6ug4o89,lyric-sweep-4
484784,24.22735178014351,e6ug4o89,lyric-sweep-4
492283,33.13313039544856,e6ug4o89,lyric-sweep-4
499855,28.765960305032575,e6ug4o89,lyric-sweep-4
507357,29.254057047430376,e6ug4o89,lyric-sweep-4
514930,31.828647012494674,e6ug4o89,lyric-sweep-4
522569,31.129813564077665,e6ug4o89,lyric-sweep-4
530175,32.84673991322503,e6ug4o89,lyric-sweep-4
537779,26.32316452602755,e6ug4o89,lyric-sweep-4
545449,33.95881777973521,e6ug4o89,lyric-sweep-4
